Category,Title,Current_Price,Original_Price,Discount,Rating,Ratings_Count,Reviews_Count,Features
Laptop,ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ,"₹38,990","₹69,990",44,4.3,"5,232",424,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
Laptop,"MICROSOFT Surface Pro 12"" with Pen Core 8 Snapdragon X Plus - (16 GB/256 GB SSD/Windows 11 Home) EP2-2","₹97,990","₹1,06,898",8,N/A,N/A,N/A,Snapdragon X Plus Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 256 GB SSD | 30.48 cm (12 inch) Touchscreen Display | NA | 1 Year Limited Warranty
Laptop,Apple MacBook Air M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXT3HN/A,"₹99,990","₹1,14,900",12,4.6,648,45,"Apple M3 Processor | 8 GB Unified Memory RAM | Mac OS Operating System | 256 GB SSD | 33.02 cm (13 Inch) Display | Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos | 1 Year Onsite Warranty"
Laptop,HP OmniBook X AI PC Snapdragon X Elite - (16 GB/1 TB SSD/Windows 11 Home) 14-fe0121QU Thin and Light L,"₹1,34,990","₹1,53,945",12,5,3,1,Snapdragon X Elite Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Touchscreen Display | 1 Year Onsite Warranty
Laptop,ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi,"₹60,999",N/A,N/A,4,"1,127",143,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
Laptop,Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics,"₹62,990","₹85,290",26,4.3,768,71,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection
Laptop,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ,"₹51,730","₹82,789",37,4.4,"17,362","1,556",Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Laptop,Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,"₹17,990","₹28,690",37,3.9,"3,730",328,MediaTek Kompanio 520 Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty
Laptop,ASUS Vivobook S 14 Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Hom,"₹40,451","₹86,999",53,4.4,"2,274",208,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty
Laptop,Lenovo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) V15 G3 IAP Thin and Light Lap,"₹63,990","₹90,000",28,4.1,"1,628",135,Intel Core i7 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CKA-S70,"₹15,990","₹19,990",20,3.9,190,10,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi,"₹49,990","₹93,690",46,4.4,"2,830",308,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
Laptop,MSI GF63 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc,"₹71,990","₹97,990",26,4.3,162,11,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Year Carry-in Warranty
Laptop,Infinix INBook X2 Plus Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) XL25 Thin an,"₹53,078","₹59,990",11,4.4,410,59,Intel Core i5 Processor (11th Gen) | 16 GB LPDDR4X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,HP 15 (2025) AMD Ryzen 3 Quad Core 7335U - (16 GB/512 GB SSD/Windows 11 Home) 255 G10 Thin and Light L,"₹39,990","₹45,000",11,4.3,3,1,"AMD Ryzen 3 Quad Core Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 | 1 Year Onsite Warranty"
Laptop,Lenovo V14 Octa Core (2025) Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Pro) V14 Thin,"₹54,990","₹92,990",40,N/A,N/A,N/A,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year"
Laptop,HP OmniBook 5(Previously Pavilion) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 1,"₹59,990","₹78,778",23,4.3,61,2,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Service
Laptop,Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind,"₹70,800","₹92,390",23,4.4,"2,761",272,Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Laptop,DELL Inspiron 5440 (2025) Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 54,"₹38,980","₹65,990",40,4,135,11,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Accidentaly Damage Protection + Onsite"
Laptop,Acer Predator Helios 300 Intel Core i5 7th Gen 7300HQ - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 G,"₹1,09,990",N/A,N/A,4.6,227,50,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features) | Dolby Plus Acer TrueHarmony Technology Offers Immersive Sound | Acer Cool Boost Technology Delivers Heightened Fan Speeds and Cooling Ability | NVIDIA Geforce GTX 1060 for Desktop Level Performance | 128 GB SSD for Reduced Boot Up Time and in Game Loading | Intel Core i5 Processor (7th Gen) | 16 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|128 GB SSD | 39.62 cm (15.6 Inch) Display | Acer Care Center, Acer Configuration Manager, Quick Access, Acer Collection | 1 Year International Travelers Warranty (ITW)"
Laptop,ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0,"₹15,942","₹21,990",27,3.9,336,24,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | MyASUS | 1 Year Onsite Warranty
Laptop,ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ,"₹38,990","₹69,990",44,4.3,"5,232",424,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
Laptop,MSI Crosshair 16 HX AI Intel Core Ultra 7 255HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA,"₹1,79,990",N/A,N/A,4.7,16,0,Intel Core Ultra 7 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 2 Year On-Site Warranty
Laptop,HP OMEN Intel Core i9 14th Gen 14900HX - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ,"₹1,66,990","₹1,91,099",12,4.3,13,0,Intel Core i9 Processor (14th Gen) | 24 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty
Laptop,HP 15 Intel Celeron Dual Core 12th Gen -N4500 - (8 GB/256 GB SSD/Windows 11 Pro) 250 G9 Thin and Light,"₹39,990","₹39,999",N/A,N/A,N/A,N/A,Intel Celeron Dual Core Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 256 GB SSD | 39.62 cm (15.6 inch) Display | Domestic
Laptop,HP 15 (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15 Thin and Light Lapto,"₹44,990","₹64,990",30,4,100,7,"Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Onsite Warranty"
Laptop,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ,"₹51,730","₹82,789",37,4.4,"17,362","1,556",Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Laptop,ASUS Vivobook Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) X1504VAP-BQ1542WS Thin and Light ,"₹51,990","₹73,990",29,N/A,N/A,N/A,Intel Core 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Limited Warranty
Laptop,"ASUS TUF Gaming A14 (2026) with Office 2024 + M365 Basic, AI PC NPU upto 50TOPS AMD Ryzen AI Max+ 392 ","₹1,79,990","₹2,15,990",16,N/A,N/A,N/A,"AMD Ryzen AI Max+ Processor | 32 GB LPDDR5X RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic(1-Year Validity), McAfee 1 year | 1 Year Onsite Warranty"
Laptop,Colorful P15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge,"₹1,19,999","₹1,39,999",14,4.3,120,18,Intel Core i7 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Year Carry-in Warranty
Laptop,Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,"₹17,990","₹28,690",37,3.9,"3,730",328,MediaTek Kompanio 520 Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty
Laptop,MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi,"₹49,990","₹93,690",46,4.4,"2,830",308,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
Laptop,Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Ligh,"₹49,990","₹59,990",16,3.8,276,14,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,Acer Aspire 7 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge,"₹71,990","₹79,999",10,4.3,"2,467",170,Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,Lenovo Ideapad 720S Intel Core i5 8th Gen 8250U - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin an,"₹74,099","₹83,458",11,3.3,3,1,"Intel Core i5 Processor (8th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 512 GB SSD | 33.78 cm (13.3 Inch) Display | Microsoft Office Home and Student 2016, Lenovo App Explorer, Lenovo Companion 3.0 | 1 Year Onsite Warranty"
Laptop,"ASUS Zenbook S14 OLED (2024) AI PC, with Touchscreen, Metal Body, Backlit Keyboard, Intel Core Ultra 7","₹1,48,990","₹1,82,990",18,4.7,13,1,Intel Core Ultra 7 Processor | 32 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Touchscreen Display | 1 Year Onsite Warranty
Laptop,ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CKA-S70,"₹15,990","₹19,990",20,3.9,190,10,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,HP OmniBook 5(Previously Pavilion) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 1,"₹59,990","₹78,778",23,4.3,61,2,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Service
Laptop,HP 15s Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 15s-fr4001TU Thin and Light ,"₹55,226","₹62,990",12,4.3,"4,010",275,Intel Core i5 Processor (11th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,DELL 15 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"₹57,999","₹66,999",13,4.1,42,2,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager,Dell Support Assist) | 1 Year Onsite Hardware Service"
Laptop,Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind,"₹70,800","₹92,390",23,4.4,"2,761",272,Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Laptop,ASUS ExpertBook P1 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7222,"₹55,990","₹89,990",37,4.6,97,5,Intel Core 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Limited Warranty
Laptop,Lenovo IdeaPad Slim 3 Backlit Keyboard with MSO'2024 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD,"₹62,490","₹84,090",25,4.4,117,4,Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 38.86 cm (15.3 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
Laptop,ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home,"₹69,990","₹89,900",22,4.4,979,119,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,Acer Predator Helios Neo 16S AI Intel Core Ultra 9 - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVI,"₹2,04,999","₹2,17,999",5,N/A,N/A,N/A,Intel Core Ultra 9 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Warranty
Laptop,HP OMEN AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT,"₹1,33,318",N/A,N/A,2.8,4,0,AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.89 cm (16.1 Inch) Display | 1 Year Onsite warranty
Laptop,ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0,"₹15,942","₹21,990",27,3.9,336,24,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | MyASUS | 1 Year Onsite Warranty
Laptop,ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ,"₹38,990","₹69,990",44,4.3,"5,232",424,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
Laptop,Lenovo Ideapad Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15IAH8,"₹55,670","₹73,999",24,4.1,147,10,Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home & Student 2021 | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection
Laptop,WarnerCann N95 Intel Core N - (12 GB + 32 GB Optane/2 TB/256 GB SSD/Windows 11 Pro) N95 Business Lapto,"₹22,320","₹40,000",44,N/A,N/A,N/A,Intel Core N Processor | 12 GB DDR4 RAM | 64 bit Windows 11 Operating System | 256 GB SSD | 35.56 cm (14 Inch) Display | Windows 11 Pro | DOMESTIC
Laptop,Lenovo Yoga 9 2-in-1 Aura Edition 4K WQUXGA OLED Copilot+PC Intel Core Ultra 7 258V - (32 GB/1 TB SSD/,"₹2,08,990","₹2,79,890",25,N/A,N/A,N/A,Intel Core Ultra 7 Processor | 32 GB LPDDR5X RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Touchscreen Display | Office Home 2024 + Lenovo AI Now | 1 Year Onsite Warranty
Laptop,Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ,"₹51,730","₹82,789",37,4.4,"17,362","1,556",Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Laptop,MSI Modern 14 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-1400IN ,"₹45,990","₹55,990",17,4.4,367,36,Intel Core i5 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty
Laptop,HP 250R G9 Intel Core i3 13th Gen i3-1315U up to 4.5 GHz with Intel Turbo Boost - (16 GB/512 GB SSD/Wi,"₹46,290","₹54,999",15,4,300,17,Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 YEAR BRAND WARRANTY
Laptop,ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ133WS | ,"₹35,650","₹45,990",22,4.2,"2,603",167,AMD Ryzen 5 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,Acer Aspire Lite Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Lig,"₹43,011","₹55,999",23,4.1,"1,038",83,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 year
Laptop,Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,"₹17,990","₹28,690",37,3.9,"3,730",328,MediaTek Kompanio 520 Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty
Laptop,MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi,"₹49,990","₹93,690",46,4.4,"2,830",308,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
Laptop,MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th,"₹61,990","₹83,990",26,4,61,7,Intel Core i7 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
Laptop,DELL Intel Core Ultra 7 14th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics) IN53304FVGF00I0RSI T,"₹99,990","₹1,10,634",9,2.7,3,0,Intel Core Ultra 7 Processor (14th Gen) | 16 GB LPDDR5X RAM | Windows 11 Home Operating System | 1 TB SSD | 33.78 cm (13.3 Inch) Display | 1 Year Onsite Hardware Service
Laptop,ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CKA-S70,"₹15,990","₹19,990",20,3.9,190,10,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,HP OmniBook 5(Previously Pavilion) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 1,"₹59,990","₹78,778",23,4.3,61,2,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Service
Laptop,DELL Inspiron Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap,"₹51,990","₹64,382",19,4.1,11,0,"Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | My Dell (Dell Power Manager,Dell Support Assist) | 1 Year Onsite Hardware Service"
Laptop,ASUS Chromebook CX1 Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CX1500CKA-NJ04,"₹32,990",N/A,N/A,4,76,2,Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Laptop,HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RT,"₹1,37,142",N/A,N/A,4.4,9,2,AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.89 cm (16.1 Inch) Display | 1 Year Carry-in Warranty
